idSolicitud;fecha;fechaCompra
97964;25/2/2020;30/1/2020
97965;25/4/2020;13/5/2020
97966;8/12/2020;23/7/2020
97967;23/8/2020;10/6/2020
97968;10/2/2020;18/4/2020
97969;21/6/2020;19/3/2020
97970;24/4/2020;20/5/2020
97971;27/7/2020;20/3/2020
97972;12/8/2020;24/9/2020
97973;29/4/2020;23/6/2020
97974;3/4/2020;3/2/2020
97975;9/3/2020;4/11/2020
97976;22/12/2020;29/5/2020
97977;29/9/2020;26/5/2020
97978;4/9/2020;18/4/2020
97979;9/10/2020;6/3/2020
97980;20/5/2020;17/3/2020
97981;22/6/2020;26/8/2020
97982;15/9/2020;28/3/2020
97983;10/8/2020;14/5/2020
97984;24/3/2020;29/5/2020
97985;17/12/2020;24/3/2020
97986;16/6/2020;4/11/2020
97987;22/1/2020;4/8/2020
97988;13/12/2020;4/7/2020
97989;14/4/2020;6/2/2020
97990;28/4/2020;4/2/2020
97991;9/5/2020;21/9/2020
97992;23/12/2020;24/3/2020
97993;18/1/2020;14/5/2020
97994;31/3/2020;29/11/2020
97995;28/1/2020;4/6/2020
97996;26/6/2020;5/11/2020
97997;28/4/2020;20/11/2020
97998;22/10/2020;28/5/2020
97999;27/7/2020;10/1/2020
98000;26/12/2020;13/4/2020
98001;7/7/2020;2/9/2020
98002;2/3/2020;6/11/2020
98003;30/1/2020;27/9/2020
98004;3/1/2020;11/8/2020
98005;16/1/2020;8/3/2020
98006;18/10/2020;15/8/2020
98007;23/7/2020;7/11/2020
98008;23/11/2020;25/10/2020
98009;6/1/2020;10/10/2020
98010;11/9/2020;17/4/2020
98011;3/10/2020;29/9/2020
98012;18/6/2020;29/5/2020
98013;10/7/2020;27/1/2020
98014;17/3/2020;22/12/2020
98015;24/6/2020;4/1/2020
98016;28/12/2020;25/8/2020
98017;4/12/2020;30/6/2020
98018;4/11/2020;28/10/2020
98019;2/8/2020;8/6/2020
98020;15/3/2020;2/6/2020
98021;1/12/2020;29/12/2020
98022;6/5/2020;30/10/2020
98023;29/5/2020;2/1/2020
98024;10/8/2020;26/8/2020
98025;21/10/2020;12/7/2020
98026;23/7/2020;17/12/2020
98027;10/2/2020;11/9/2020
98028;10/2/2020;20/8/2020
98029;21/5/2020;23/8/2020
98030;31/5/2020;8/4/2020
98031;17/5/2020;7/11/2020
98032;4/10/2020;9/7/2020
98033;22/7/2020;6/10/2020
98034;25/9/2020;24/11/2020
98035;15/11/2020;28/12/2020
98036;11/2/2020;17/12/2020
98037;3/7/2020;2/11/2020
98038;2/12/2020;6/5/2020
98039;18/2/2020;10/8/2020
98040;5/12/2020;3/3/2020
98041;27/12/2020;26/6/2020
98042;27/8/2020;25/1/2020
98043;20/6/2020;7/3/2020
98044;4/6/2020;29/7/2020
98045;19/7/2020;26/5/2020
98046;21/10/2020;2/5/2020
98047;24/4/2020;1/7/2020
98048;16/12/2020;28/4/2020
98049;19/9/2020;4/1/2020
98050;19/2/2020;14/4/2020
98051;29/5/2020;17/4/2020
98052;22/12/2020;5/4/2020
98053;7/12/2020;15/8/2020
98054;10/1/2020;19/3/2020
98055;20/11/2020;30/1/2020
98056;17/3/2020;3/1/2020
98057;26/7/2020;19/1/2020
98058;11/7/2020;17/8/2020
98059;1/7/2020;9/11/2020
98060;8/10/2020;28/2/2020
98061;12/10/2020;13/5/2020
98062;2/7/2020;19/8/2020
98063;15/11/2020;29/3/2020
98064;21/7/2020;10/1/2020
98065;21/7/2020;19/10/2020
98066;15/7/2020;9/6/2020
98067;11/5/2020;29/4/2020
98068;3/4/2020;28/8/2020
98069;29/11/2020;9/10/2020
98070;25/3/2020;5/9/2020
98071;6/6/2020;14/5/2020
98072;14/5/2020;16/4/2020
98073;3/2/2020;16/2/2020
98074;22/10/2020;28/10/2020
98075;31/7/2020;23/3/2020
98076;4/11/2020;5/7/2020
98077;23/8/2020;18/12/2020
98078;29/11/2020;27/11/2020
98079;28/7/2020;24/1/2020
98080;16/6/2020;10/6/2020
98081;18/10/2020;28/10/2020
98082;18/8/2020;27/11/2020
98083;9/10/2020;15/8/2020
98084;16/8/2020;6/2/2020
98085;26/12/2020;24/7/2020
98086;19/12/2020;27/7/2020
98087;4/9/2020;21/7/2020
98088;1/3/2020;1/6/2020
98089;15/9/2020;29/12/2020
98090;13/6/2020;6/2/2020
98091;22/4/2020;29/12/2020
98092;20/5/2020;17/6/2020
98093;22/5/2020;21/7/2020
98094;30/11/2020;13/4/2020
98095;4/8/2020;25/10/2020
98096;17/9/2020;8/1/2020
98097;7/4/2020;12/2/2020
98098;2/7/2020;8/5/2020
98099;21/1/2020;30/8/2020
98100;11/5/2020;11/5/2020
98101;28/5/2020;11/3/2020
98102;16/6/2020;2/4/2020
98103;27/11/2020;9/5/2020
98104;12/1/2020;16/8/2020
98105;10/12/2020;21/10/2020
98106;30/6/2020;9/11/2020
98107;12/1/2020;16/9/2020
98108;10/1/2020;4/6/2020
98109;26/10/2020;5/8/2020
98110;7/2/2020;18/4/2020
98111;17/8/2020;27/2/2020
98112;5/8/2020;14/10/2020
98113;18/6/2020;30/1/2020
98114;24/8/2020;8/10/2020
98115;11/2/2020;8/1/2020
98116;10/6/2020;22/3/2020
98117;28/11/2020;21/4/2020
98118;27/9/2020;1/7/2020
98119;26/5/2020;13/4/2020
98120;29/9/2020;26/6/2020
98121;27/6/2020;24/1/2020
98122;14/3/2020;2/10/2020
98123;4/5/2020;18/10/2020
98124;19/12/2020;18/3/2020
98125;18/5/2020;21/8/2020
98126;16/5/2020;25/7/2020
98127;3/1/2020;7/5/2020
98128;4/5/2020;31/10/2020
98129;16/3/2020;15/5/2020
98130;2/12/2020;16/4/2020
98131;21/6/2020;14/1/2020
98132;17/5/2020;6/5/2020
98133;13/9/2020;7/12/2020
98134;27/2/2020;29/5/2020
98135;28/4/2020;1/9/2020
98136;26/1/2020;9/2/2020
98137;19/11/2020;10/7/2020
98138;21/6/2020;5/5/2020
98139;13/12/2020;10/10/2020
98140;16/5/2020;7/8/2020
98141;22/7/2020;16/2/2020
98142;20/1/2020;24/3/2020
98143;23/5/2020;17/9/2020
98144;9/11/2020;11/5/2020
98145;22/2/2020;28/11/2020
98146;13/11/2020;1/3/2020
98147;26/10/2020;22/6/2020
98148;9/6/2020;11/5/2020
98149;19/1/2020;23/2/2020
98150;24/1/2020;9/6/2020
98151;21/3/2020;10/6/2020
98152;28/3/2020;6/9/2020
98153;28/4/2020;15/8/2020
98154;28/1/2020;12/4/2020
98155;12/6/2020;2/3/2020
98156;17/11/2020;13/11/2020
98157;30/5/2020;29/8/2020
98158;14/8/2020;14/1/2020
98159;26/3/2020;16/4/2020
98160;30/6/2020;11/9/2020
98161;29/7/2020;3/6/2020
98162;21/7/2020;20/7/2020
98163;9/2/2020;8/11/2020
98164;3/8/2020;3/10/2020
98165;12/11/2020;11/2/2020
98166;12/6/2020;23/1/2020
98167;11/2/2020;24/8/2020
98168;2/10/2020;31/12/2020
98169;4/5/2020;16/3/2020
98170;1/3/2020;23/2/2020
98171;25/7/2020;27/3/2020
98172;2/4/2020;24/2/2020
98173;26/8/2020;13/7/2020
98174;7/9/2020;23/8/2020
98175;26/7/2020;2/4/2020
98176;18/5/2020;3/10/2020
98177;10/7/2020;26/4/2020
98178;13/2/2020;28/8/2020
98179;30/5/2020;18/4/2020
98180;2/5/2020;4/2/2020
98181;17/10/2020;18/5/2020
98182;29/2/2020;19/5/2020
98183;27/12/2020;17/8/2020
98184;5/9/2020;10/10/2020
98185;4/9/2020;20/5/2020
98186;24/2/2020;27/11/2020
98187;5/10/2020;26/4/2020
98188;18/7/2020;23/7/2020
98189;15/10/2020;10/7/2020
98190;11/8/2020;1/3/2020
98191;11/8/2020;30/8/2020
98192;27/4/2020;9/7/2020
98193;26/12/2020;25/2/2020
98194;2/7/2020;31/7/2020
98195;9/10/2020;6/6/2020
98196;3/5/2020;3/6/2020
98197;24/7/2020;25/7/2020
98198;18/5/2020;29/6/2020
98199;24/8/2020;15/5/2020
98200;24/2/2020;27/5/2020
98201;17/6/2020;24/2/2020
98202;9/3/2020;31/5/2020
98203;23/10/2020;25/1/2020
98204;6/10/2020;21/7/2020
98205;26/10/2020;27/9/2020
98206;21/12/2020;2/3/2020
98207;29/1/2020;9/11/2020
98208;30/4/2020;11/3/2020
98209;21/9/2020;26/6/2020
98210;18/8/2020;22/9/2020
98211;11/10/2020;30/3/2020
98212;12/9/2020;3/4/2020
98213;11/3/2020;16/6/2020
98214;9/7/2020;13/10/2020
98215;4/10/2020;26/4/2020
98216;25/9/2020;10/9/2020
98217;22/2/2020;14/8/2020
98218;10/8/2020;21/10/2020
98219;22/1/2020;22/7/2020
98220;25/2/2020;5/8/2020
98221;25/5/2020;16/11/2020
98222;16/8/2020;29/2/2020
98223;27/11/2020;11/10/2020
98224;5/7/2020;28/9/2020
98225;9/5/2020;24/1/2020
98226;25/8/2020;5/5/2020
98227;14/10/2020;14/9/2020
98228;30/10/2020;23/9/2020
98229;16/10/2020;10/7/2020
98230;30/1/2020;28/10/2020
98231;8/5/2020;7/3/2020
98232;3/6/2020;5/11/2020
98233;31/3/2020;11/11/2020
98234;14/10/2020;22/1/2020
98235;28/1/2020;7/6/2020
98236;9/10/2020;10/6/2020
98237;18/9/2020;30/9/2020
98238;29/3/2020;26/6/2020
98239;15/12/2020;9/1/2020
98240;29/5/2020;20/11/2020
98241;2/10/2020;8/3/2020
98242;6/2/2020;1/9/2020
98243;8/10/2020;21/8/2020
98244;7/10/2020;11/9/2020
98245;15/11/2020;14/5/2020
98246;30/11/2020;6/10/2020
98247;8/10/2020;22/2/2020
98248;13/8/2020;13/3/2020
98249;25/12/2020;10/3/2020
98250;31/5/2020;17/2/2020
98251;15/3/2020;4/4/2020
98252;28/11/2020;7/11/2020
98253;10/2/2020;26/11/2020
98254;27/11/2020;10/1/2020
98255;3/5/2020;8/4/2020
98256;15/2/2020;14/12/2020
98257;30/8/2020;28/10/2020
98258;18/10/2020;3/2/2020
98259;10/4/2020;25/11/2020
98260;1/3/2020;25/10/2020
98261;28/3/2020;15/12/2020
98262;19/4/2020;30/3/2020
98263;3/8/2020;14/7/2020
98264;4/5/2020;11/2/2020
98265;5/3/2020;27/1/2020
98266;17/6/2020;3/5/2020
98267;28/3/2020;20/12/2020
98268;2/5/2020;18/3/2020
98269;22/2/2020;19/9/2020
98270;5/1/2020;14/6/2020
98271;18/12/2020;18/6/2020
98272;26/1/2020;9/10/2020
98273;25/7/2020;26/2/2020
98274;7/11/2020;27/7/2020
98275;5/8/2020;14/8/2020
98276;24/1/2020;22/5/2020
98277;19/5/2020;19/6/2020
98278;7/6/2020;6/8/2020
98279;23/1/2020;25/4/2020
98280;15/12/2020;7/10/2020
98281;5/5/2020;15/3/2020
98282;8/9/2020;17/2/2020
98283;26/1/2020;31/5/2020
98284;28/10/2020;9/1/2020
98285;23/12/2020;19/8/2020
98286;22/5/2020;9/7/2020
98287;11/7/2020;4/8/2020
98288;24/2/2020;20/10/2020
98289;20/9/2020;25/7/2020
98290;11/11/2020;4/7/2020
98291;14/6/2020;18/7/2020
98292;26/3/2020;4/1/2020
98293;10/8/2020;28/4/2020
98294;4/5/2020;25/11/2020
98295;11/12/2020;31/5/2020
98296;31/3/2020;16/1/2020
98297;14/4/2020;13/11/2020
98298;5/11/2020;11/10/2020
98299;17/12/2020;23/1/2020
98300;30/9/2020;14/7/2020
98301;23/2/2020;30/3/2020
98302;10/9/2020;24/8/2020
98303;28/1/2020;11/5/2020
98304;18/1/2020;28/3/2020
98305;30/10/2020;7/9/2020
98306;30/1/2020;25/9/2020
98307;25/8/2020;20/7/2020
98308;29/4/2020;13/3/2020
98309;15/7/2020;18/7/2020
98310;9/9/2020;16/6/2020
98311;6/1/2020;14/9/2020
98312;10/2/2020;15/3/2020
98313;13/9/2020;30/11/2020
98314;20/12/2020;27/9/2020
98315;3/10/2020;14/4/2020
98316;5/7/2020;6/8/2020
98317;25/1/2020;21/6/2020
98318;15/8/2020;8/5/2020
98319;22/6/2020;1/2/2020
98320;29/5/2020;15/7/2020
98321;17/5/2020;10/10/2020
98322;13/2/2020;24/5/2020
98323;29/3/2020;1/5/2020
98324;12/10/2020;19/5/2020
98325;28/6/2020;22/6/2020
98326;8/8/2020;3/2/2020
98327;12/12/2020;17/4/2020
98328;10/4/2020;21/10/2020
98329;3/7/2020;3/3/2020
98330;16/2/2020;23/2/2020
98331;11/9/2020;23/7/2020
98332;19/3/2020;13/10/2020
98333;23/1/2020;20/3/2020
98334;22/5/2020;5/2/2020
98335;14/3/2020;13/8/2020
98336;2/10/2020;19/9/2020
98337;27/5/2020;1/4/2020
98338;4/5/2020;27/3/2020
98339;18/6/2020;20/12/2020
98340;28/7/2020;5/12/2020
98341;10/8/2020;3/8/2020
98342;30/11/2020;7/5/2020
98343;1/5/2020;30/11/2020
98344;10/5/2020;8/2/2020
98345;2/6/2020;12/4/2020
98346;12/11/2020;16/6/2020
98347;3/8/2020;19/11/2020
98348;6/7/2020;12/9/2020
98349;26/3/2020;19/9/2020
98350;26/2/2020;8/5/2020
98351;29/6/2020;28/10/2020
98352;6/5/2020;3/1/2020
98353;1/6/2020;1/3/2020
98354;2/7/2020;25/12/2020
98355;6/12/2020;25/12/2020
98356;22/10/2020;29/4/2020
98357;1/7/2020;14/6/2020
98358;16/3/2020;20/12/2020
98359;20/10/2020;10/1/2020
98360;2/10/2020;20/9/2020
98361;30/4/2020;25/12/2020
98362;18/8/2020;19/7/2020
98363;12/1/2020;14/7/2020
98364;7/4/2020;19/1/2020
98365;9/2/2020;2/9/2020
98366;23/4/2020;7/2/2020
98367;19/8/2020;7/12/2020
98368;14/11/2020;20/4/2020
98369;30/7/2020;26/8/2020
98370;1/12/2020;28/3/2020
98371;8/11/2020;1/9/2020
98372;18/10/2020;31/10/2020
98373;17/7/2020;2/8/2020
98374;14/12/2020;29/5/2020
98375;18/8/2020;6/12/2020
98376;5/5/2020;14/8/2020
98377;14/7/2020;19/5/2020
98378;21/2/2020;6/2/2020
98379;12/9/2020;2/4/2020
98380;24/1/2020;6/7/2020
98381;17/7/2020;6/3/2020
98382;23/6/2020;30/8/2020
98383;7/9/2020;14/8/2020
98384;29/2/2020;22/7/2020
98385;1/2/2020;27/2/2020
98386;22/5/2020;20/1/2020
98387;15/7/2020;17/9/2020
98388;28/4/2020;23/8/2020
98389;25/6/2020;24/5/2020
98390;15/8/2020;18/11/2020
98391;19/4/2020;8/7/2020
98392;5/12/2020;16/11/2020
98393;5/4/2020;28/3/2020
98394;12/2/2020;30/7/2020
98395;20/3/2020;6/9/2020
98396;11/7/2020;12/10/2020
98397;15/11/2020;28/6/2020
98398;9/8/2020;10/2/2020
98399;28/3/2020;23/11/2020
98400;11/10/2020;16/2/2020
98401;17/6/2020;2/3/2020
98402;28/12/2020;20/12/2020
98403;21/7/2020;13/3/2020
98404;8/7/2020;17/11/2020
98405;2/8/2020;25/3/2020
98406;3/3/2020;24/9/2020
98407;28/2/2020;2/7/2020
98408;27/11/2020;16/2/2020
98409;27/10/2020;13/11/2020
98410;19/12/2020;25/8/2020
98411;3/3/2020;23/7/2020
98412;20/12/2020;25/11/2020
98413;22/9/2020;3/11/2020
98414;12/8/2020;22/2/2020
98415;12/12/2020;30/9/2020
98416;25/10/2020;31/10/2020
98417;9/11/2020;9/9/2020
98418;25/10/2020;7/4/2020
98419;16/11/2020;7/3/2020
98420;2/4/2020;7/11/2020
98421;9/4/2020;11/10/2020
98422;3/9/2020;11/10/2020
98423;2/10/2020;2/9/2020
98424;27/3/2020;12/1/2020
98425;4/6/2020;23/1/2020
98426;17/6/2020;25/3/2020
98427;2/10/2020;6/3/2020
98428;13/6/2020;14/10/2020
98429;10/7/2020;28/9/2020
98430;5/3/2020;28/7/2020
98431;1/1/2020;3/1/2020
98432;25/9/2020;11/9/2020
98433;28/10/2020;20/4/2020
98434;7/3/2020;21/8/2020
98435;27/4/2020;27/1/2020
98436;3/5/2020;2/8/2020
98437;11/7/2020;17/9/2020
98438;29/7/2020;23/1/2020
98439;6/3/2020;13/8/2020
98440;29/12/2020;20/9/2020
98441;17/9/2020;7/1/2020
98442;18/8/2020;22/10/2020
98443;10/3/2020;28/6/2020
98444;11/3/2020;21/9/2020
98445;12/11/2020;29/4/2020
98446;4/8/2020;13/12/2020
98447;5/3/2020;7/10/2020
98448;30/9/2020;14/1/2020
98449;9/1/2020;11/5/2020
98450;29/10/2020;9/4/2020
98451;13/10/2020;23/5/2020
98452;15/11/2020;25/10/2020
98453;2/4/2020;7/1/2020
98454;9/12/2020;10/1/2020
98455;27/11/2020;7/9/2020
98456;3/8/2020;17/8/2020
98457;18/6/2020;9/8/2020
98458;23/2/2020;24/1/2020
98459;3/7/2020;13/12/2020
98460;2/6/2020;1/9/2020
98461;4/4/2020;11/12/2020
98462;9/7/2020;11/8/2020
98463;15/4/2020;13/7/2020
98464;25/5/2020;8/9/2020
98465;8/3/2020;18/1/2020
98466;22/11/2020;26/4/2020
98467;30/12/2020;21/10/2020
98468;6/8/2020;1/8/2020
98469;18/12/2020;29/2/2020
98470;3/8/2020;13/7/2020
98471;9/4/2020;9/12/2020
98472;16/3/2020;16/5/2020
98473;7/3/2020;8/12/2020
98474;27/1/2020;19/6/2020
98475;9/9/2020;27/3/2020
98476;1/5/2020;28/3/2020
98477;14/6/2020;16/7/2020
98478;29/8/2020;3/6/2020
98479;22/1/2020;3/9/2020
98480;28/12/2020;8/8/2020
98481;29/4/2020;22/4/2020
98482;31/12/2020;15/9/2020
98483;11/2/2020;2/5/2020
98484;15/5/2020;9/10/2020
98485;2/5/2020;19/12/2020
98486;26/1/2020;12/10/2020
98487;1/11/2020;19/9/2020
98488;8/5/2020;5/7/2020
98489;10/4/2020;2/3/2020
98490;14/3/2020;6/12/2020
98491;6/6/2020;2/5/2020
98492;22/2/2020;9/12/2020
98493;19/11/2020;23/8/2020
98494;10/12/2020;26/6/2020
98495;29/6/2020;28/10/2020
98496;6/4/2020;31/8/2020
98497;26/1/2020;20/10/2020
98498;10/10/2020;19/2/2020
98499;13/12/2020;16/11/2020
98500;25/10/2020;17/10/2020
98501;6/3/2020;8/3/2020
98502;3/10/2020;10/4/2020
98503;15/6/2020;17/2/2020
98504;29/11/2020;18/8/2020
98505;7/10/2020;20/3/2020
98506;6/8/2020;12/7/2020
98507;12/10/2020;11/8/2020
98508;11/5/2020;29/10/2020
98509;4/7/2020;16/7/2020
98510;22/5/2020;8/7/2020
98511;17/6/2020;1/7/2020
98512;28/4/2020;22/3/2020
98513;6/12/2020;3/11/2020
98514;4/5/2020;18/2/2020
98515;11/10/2020;24/4/2020
98516;28/7/2020;24/7/2020
98517;23/4/2020;12/2/2020
98518;12/1/2020;11/8/2020
98519;23/11/2020;19/9/2020
98520;18/11/2020;20/2/2020
98521;27/8/2020;29/11/2020
98522;30/11/2020;6/10/2020
98523;31/3/2020;29/2/2020
98524;11/4/2020;12/1/2020
98525;6/3/2020;24/11/2020
98526;29/8/2020;1/7/2020
98527;8/10/2020;8/2/2020
98528;22/10/2020;17/10/2020
98529;30/5/2020;6/8/2020
98530;19/4/2020;15/8/2020
98531;4/8/2020;11/7/2020
98532;15/9/2020;14/4/2020
98533;21/12/2020;26/6/2020
98534;14/10/2020;10/6/2020
98535;14/6/2020;24/4/2020
98536;30/1/2020;25/6/2020
98537;14/5/2020;24/9/2020
98538;3/2/2020;2/11/2020
98539;26/12/2020;9/7/2020
98540;8/1/2020;8/1/2020
98541;17/1/2020;9/2/2020
98542;10/4/2020;28/6/2020
98543;24/7/2020;17/3/2020
98544;30/6/2020;19/1/2020
98545;19/8/2020;21/6/2020
98546;18/11/2020;5/3/2020
98547;3/4/2020;21/1/2020
98548;5/4/2020;18/1/2020
98549;18/11/2020;9/2/2020
98550;9/11/2020;24/4/2020
98551;17/11/2020;26/10/2020
98552;7/7/2020;22/11/2020
98553;12/5/2020;25/10/2020
98554;7/5/2020;4/11/2020
98555;29/6/2020;9/5/2020
98556;5/11/2020;10/6/2020
98557;14/5/2020;11/6/2020
98558;7/8/2020;8/4/2020
98559;2/12/2020;17/7/2020
98560;30/6/2020;5/7/2020
98561;10/8/2020;22/11/2020
98562;6/10/2020;29/7/2020
98563;30/1/2020;29/6/2020
98564;10/7/2020;15/11/2020
98565;2/6/2020;12/5/2020
98566;1/1/2020;27/10/2020
98567;31/12/2020;9/1/2020
98568;28/4/2020;18/5/2020
98569;28/11/2020;20/1/2020
98570;22/3/2020;18/1/2020
98571;28/11/2020;16/4/2020
98572;14/2/2020;25/2/2020
98573;12/3/2020;17/12/2020
98574;6/5/2020;10/11/2020
98575;31/8/2020;30/7/2020
98576;30/4/2020;4/2/2020
98577;15/7/2020;6/5/2020
98578;10/4/2020;12/12/2020
98579;2/10/2020;9/11/2020
98580;9/5/2020;22/4/2020
98581;1/8/2020;6/1/2020
98582;20/1/2020;17/5/2020
98583;12/4/2020;17/3/2020
98584;11/8/2020;7/1/2020
98585;26/7/2020;23/7/2020
98586;5/6/2020;10/2/2020
98587;14/9/2020;27/11/2020
98588;22/12/2020;18/3/2020
98589;18/6/2020;1/2/2020
98590;26/10/2020;14/11/2020
98591;28/8/2020;3/9/2020
98592;15/10/2020;3/5/2020
98593;28/2/2020;31/5/2020
98594;14/3/2020;22/6/2020
98595;23/3/2020;2/5/2020
98596;16/8/2020;19/7/2020
98597;24/12/2020;29/6/2020
98598;15/4/2020;18/3/2020
98599;20/1/2020;22/3/2020
98600;10/12/2020;25/1/2020
98601;6/11/2020;22/4/2020
98602;6/2/2020;4/3/2020
98603;18/4/2020;17/7/2020
98604;4/12/2020;10/3/2020
98605;25/4/2020;29/2/2020
98606;13/9/2020;10/9/2020
98607;9/4/2020;17/1/2020
98608;5/3/2020;19/12/2020
98609;10/5/2020;21/2/2020
98610;22/11/2020;8/3/2020
98611;8/3/2020;20/10/2020
98612;13/12/2020;23/11/2020
98613;21/9/2020;22/12/2020
98614;10/6/2020;16/8/2020
98615;24/10/2020;26/5/2020
98616;5/9/2020;14/2/2020
98617;9/11/2020;16/2/2020
98618;9/6/2020;9/4/2020
98619;24/4/2020;11/4/2020
98620;9/2/2020;8/3/2020
98621;28/8/2020;11/2/2020
98622;27/12/2020;10/6/2020
98623;3/9/2020;22/8/2020
98624;4/4/2020;31/10/2020
98625;21/11/2020;17/5/2020
98626;1/12/2020;9/7/2020
98627;3/9/2020;23/1/2020
98628;19/5/2020;14/1/2020
98629;24/5/2020;15/9/2020
98630;1/8/2020;14/4/2020
98631;18/11/2020;17/11/2020
98632;6/4/2020;6/9/2020
98633;26/10/2020;21/9/2020
98634;4/8/2020;7/6/2020
98635;7/9/2020;7/5/2020
98636;4/3/2020;28/11/2020
98637;24/5/2020;8/7/2020
98638;27/7/2020;2/6/2020
98639;27/7/2020;13/11/2020
98640;13/7/2020;5/9/2020
98641;13/8/2020;16/1/2020
98642;8/10/2020;31/1/2020
98643;15/3/2020;10/9/2020
98644;2/6/2020;28/2/2020
98645;28/3/2020;21/7/2020
98646;17/1/2020;21/5/2020
98647;20/11/2020;28/5/2020
98648;13/1/2020;4/7/2020
98649;5/8/2020;5/8/2020
98650;5/5/2020;10/11/2020
98651;30/4/2020;11/8/2020
98652;14/5/2020;11/8/2020
98653;23/11/2020;17/1/2020
98654;16/3/2020;23/2/2020
98655;11/5/2020;12/10/2020
98656;10/5/2020;15/11/2020
98657;7/10/2020;22/12/2020
98658;28/10/2020;1/4/2020
98659;17/12/2020;9/1/2020
98660;23/1/2020;20/2/2020
98661;2/11/2020;2/2/2020
98662;5/6/2020;2/11/2020
98663;15/1/2020;10/1/2020
98664;11/1/2020;22/11/2020
98665;18/9/2020;21/12/2020
98666;23/1/2020;17/1/2020
98667;31/1/2020;8/1/2020
98668;22/7/2020;14/3/2020
98669;2/2/2020;24/5/2020
98670;7/6/2020;14/3/2020
98671;21/11/2020;20/11/2020
98672;15/1/2020;13/10/2020
98673;2/9/2020;22/4/2020
98674;28/8/2020;6/10/2020
98675;7/4/2020;24/5/2020
98676;18/5/2020;5/7/2020
98677;29/4/2020;12/10/2020
98678;10/9/2020;25/11/2020
98679;2/1/2020;8/12/2020
98680;30/5/2020;18/9/2020
98681;2/4/2020;22/11/2020
98682;10/3/2020;18/2/2020
98683;6/6/2020;4/11/2020
98684;20/6/2020;4/11/2020
98685;17/5/2020;22/9/2020
98686;26/12/2020;7/5/2020
98687;28/7/2020;19/6/2020
98688;23/8/2020;2/8/2020
98689;14/1/2020;2/5/2020
98690;29/10/2020;1/3/2020
98691;8/1/2020;18/10/2020
98692;15/5/2020;8/4/2020
98693;6/11/2020;7/6/2020
98694;18/4/2020;10/11/2020
98695;18/2/2020;4/7/2020
98696;1/1/2020;16/4/2020
98697;29/8/2020;2/12/2020
98698;18/11/2020;3/12/2020
98699;29/10/2020;17/10/2020
98700;25/3/2020;23/8/2020
98701;8/5/2020;13/8/2020
98702;11/8/2020;13/7/2020
98703;11/5/2020;18/1/2020
98704;4/9/2020;22/3/2020
98705;7/9/2020;31/12/2020
98706;10/6/2020;20/4/2020
98707;19/5/2020;22/3/2020
98708;15/5/2020;14/2/2020
98709;6/12/2020;12/11/2020
98710;2/7/2020;20/7/2020
98711;25/8/2020;29/1/2020
98712;9/12/2020;21/2/2020
98713;18/1/2020;1/11/2020
98714;3/7/2020;21/4/2020
98715;31/8/2020;11/12/2020
98716;8/10/2020;30/9/2020
98717;2/6/2020;18/10/2020
98718;17/4/2020;30/9/2020
98719;19/4/2020;28/7/2020
98720;18/5/2020;7/8/2020
98721;13/6/2020;2/2/2020
98722;22/2/2020;16/11/2020
98723;8/10/2020;23/6/2020
98724;2/2/2020;3/10/2020
98725;14/8/2020;16/9/2020
98726;17/3/2020;11/2/2020
98727;9/5/2020;3/12/2020
98728;31/1/2020;17/3/2020
98729;16/7/2020;19/10/2020
98730;25/9/2020;28/7/2020
98731;13/7/2020;6/3/2020
98732;22/6/2020;14/12/2020
98733;23/1/2020;2/12/2020
98734;4/11/2020;17/12/2020
98735;20/1/2020;28/3/2020
98736;31/7/2020;12/1/2020
98737;7/8/2020;2/4/2020
98738;20/5/2020;13/9/2020
98739;23/8/2020;5/1/2020
98740;20/7/2020;20/2/2020
98741;10/1/2020;1/9/2020
98742;7/5/2020;6/4/2020
98743;9/5/2020;1/7/2020
98744;21/9/2020;31/12/2020
98745;4/12/2020;29/11/2020
98746;12/10/2020;9/5/2020
98747;8/4/2020;9/8/2020
98748;21/12/2020;1/12/2020
98749;6/3/2020;9/7/2020
98750;5/8/2020;13/5/2020
98751;18/9/2020;2/3/2020
98752;29/9/2020;23/11/2020
98753;26/8/2020;16/5/2020
98754;16/2/2020;12/9/2020
98755;25/2/2020;22/5/2020
98756;30/3/2020;29/10/2020
98757;22/1/2020;25/8/2020
98758;15/11/2020;18/6/2020
98759;17/7/2020;23/10/2020
98760;26/12/2020;30/6/2020
98761;14/2/2020;10/4/2020
98762;10/9/2020;16/1/2020
98763;11/3/2020;16/4/2020
98764;30/3/2020;16/1/2020
98765;6/5/2020;9/7/2020
98766;10/12/2020;5/11/2020
98767;14/7/2020;30/7/2020
98768;11/5/2020;6/9/2020
98769;3/10/2020;5/2/2020
98770;9/1/2020;17/6/2020
98771;5/8/2020;1/5/2020
98772;9/10/2020;3/6/2020
98773;1/12/2020;18/4/2020
98774;8/3/2020;10/11/2020
98775;7/5/2020;14/9/2020
98776;19/10/2020;6/10/2020
98777;3/4/2020;5/12/2020
98778;17/10/2020;2/9/2020
98779;27/6/2020;12/2/2020
98780;28/10/2020;6/10/2020
98781;28/9/2020;29/8/2020
98782;29/11/2020;8/4/2020
98783;5/10/2020;12/6/2020
98784;3/3/2020;11/3/2020
98785;28/3/2020;12/11/2020
